Gen,Fevals,gbest,Mean Vel.,Mean lbest,Avg. Dist.
152,1520,1.06259e+13,0.161794,1.1625e+13,0.617427
153,1530,1.06259e+13,0.118723,1.1625e+13,0.596702
154,1540,1.06259e+13,0.112978,1.1625e+13,0.564064
155,1550,1.06259e+13,0.0955905,1.1625e+13,0.59193
156,1560,1.06259e+13,0.125971,1.1625e+13,0.612498
157,1570,1.06259e+13,0.0966865,1.1625e+13,0.62491
158,1580,1.06259e+13,0.104882,1.1625e+13,0.560452
159,1590,1.06259e+13,0.09273,1.1625e+13,0.552107
160,1600,1.06259e+13,0.123625,1.1625e+13,0.599044
161,1610,1.06259e+13,0.123335,1.1625e+13,0.612447
162,1620,1.06259e+13,0.125508,1.1625e+13,0.522907
163,1630,1.06259e+13,0.196575,1.1625e+13,0.565628
164,1640,1.06259e+13,0.161703,1.1625e+13,0.655583
165,1650,1.06259e+13,0.0771816,1.1625e+13,0.597197
166,1660,1.06259e+13,0.131857,1.16248e+13,0.60046
167,1670,1.06259e+13,0.100625,1.16109e+13,0.600855
168,1680,1.06259e+13,0.142986,1.16035e+13,0.544029
169,1690,1.06259e+13,0.0696059,1.16035e+13,0.61818
170,1700,1.06259e+13,0.141378,1.1526e+13,0.586997
171,1710,1.06259e+13,0.119009,1.1526e+13,0.658012
172,1720,1.06259e+13,0.098528,1.1526e+13,0.633999
173,1730,1.06259e+13,0.089681,1.1526e+13,0.600085
174,1740,1.06259e+13,0.0689771,1.1526e+13,0.505027
175,1750,1.06259e+13,0.100645,1.1526e+13,0.616237
176,1760,1.06259e+13,0.107988,1.1526e+13,0.673525
177,1770,1.06259e+13,0.0817214,1.1526e+13,0.544813
178,1780,1.06259e+13,0.143531,1.1499e+13,0.614048
179,1790,1.06259e+13,0.0735551,1.14896e+13,0.668502
180,1800,1.06259e+13,0.108979,1.14896e+13,0.584711
181,1810,1.06259e+13,0.178028,1.14896e+13,0.616588
182,1820,1.06259e+13,0.0954391,1.14896e+13,0.652432
183,1830,1.06259e+13,0.193485,1.14896e+13,0.610054
184,1840,1.06259e+13,0.108629,1.14896e+13,0.606999
185,1850,1.06259e+13,0.138137,1.14896e+13,0.562583
186,1860,1.06259e+13,0.092118,1.14896e+13,0.568442
187,1870,1.06259e+13,0.0974131,1.14896e+13,0.598126
188,1880,1.06259e+13,0.0901222,1.14896e+13,0.598074
189,1890,1.06259e+13,0.153877,1.14896e+13,0.531703
190,1900,1.06259e+13,0.0944121,1.14896e+13,0.531303
191,1910,1.06259e+13,0.142189,1.14896e+13,0.571506
192,1920,1.06259e+13,0.127958,1.14896e+13,0.560353
193,1930,1.06259e+13,0.156514,1.14896e+13,0.567833
194,1940,1.06259e+13,0.138249,1.14896e+13,0.545419
195,1950,1.06259e+13,0.146211,1.14896e+13,0.554908
196,1960,1.06259e+13,0.0776092,1.14896e+13,0.574415
197,1970,1.06259e+13,0.182658,1.14896e+13,0.534013
198,1980,1.06259e+13,0.0885935,1.14896e+13,0.600846
199,1990,1.06259e+13,0.0674008,1.14896e+13,0.51417
200,2000,1.06259e+13,0.129937,1.14896e+13,0.488549
